"species" "ID" "n"
"700" "BrookTrout" "11970_60" 1
"701" "BrookTrout" "11970_61" 1
"702" "BrookTrout" "11970_62" 1
"703" "BrookTrout" "11973_29" 1
"704" "BrookTrout" "11978_20" 1
"705" "BrookTrout" "11978_61" 1
"706" "BrookTrout" "11978_63" 1
"707" "BrookTrout" "11979_14" 1
"708" "BrookTrout" "11981_31" 1
"709" "BrookTrout" "11981_39" 1
"710" "BrookTrout" "11987_43" 1
"711" "BrookTrout" "11989_43" 1
"712" "BrookTrout" "11991_20" 1
"713" "BrookTrout" "11991_37" 1
"714" "BrookTrout" "11991_57" 1
"715" "BrookTrout" "11994_63" 1
"716" "BrookTrout" "11994_65" 1
"717" "BrookTrout" "11998_20" 1
"718" "BrookTrout" "12_59" 1
"719" "BrookTrout" "12_62" 1
"720" "BrookTrout" "12011_12" 1
"721" "BrookTrout" "12011_51" 1
"722" "BrookTrout" "12011_52" 1
"723" "BrookTrout" "12019_37" 1
"724" "BrookTrout" "12025_62" 1
"725" "BrookTrout" "12031_50" 1
"726" "BrookTrout" "12031_57" 1
"727" "BrookTrout" "12031_58" 1
"728" "BrookTrout" "12038_22" 1
"729" "BrookTrout" "12038_44" 1
"730" "BrookTrout" "12041_49" 1
"731" "BrookTrout" "12043_38" 1
"732" "BrookTrout" "12044_8" 1
"733" "BrookTrout" "12045_27" 1
"734" "BrookTrout" "1205_43" 1
"735" "BrookTrout" "12053_40" 1
"736" "BrookTrout" "12053_42" 1
"737" "BrookTrout" "12053_48" 1
"738" "BrookTrout" "12053_62" 1
"739" "BrookTrout" "12053_64" 1
"740" "BrookTrout" "12057_24" 1
"741" "BrookTrout" "12061_11" 1
"742" "BrookTrout" "12061_35" 1
"743" "BrookTrout" "12061_50" 1
"744" "BrookTrout" "12061_60" 1
"745" "BrookTrout" "12063_25" 1
"746" "BrookTrout" "12063_40" 1
"747" "BrookTrout" "12063_60" 1
"748" "BrookTrout" "12063_64" 1
"749" "BrookTrout" "12063_65" 1
"750" "BrookTrout" "12064_64" 1
"751" "BrookTrout" "12064_65" 1
"752" "BrookTrout" "12069_65" 1
"753" "BrookTrout" "12072_63" 1
"754" "BrookTrout" "12072_65" 1
"755" "BrookTrout" "12075_38" 1
"756" "BrookTrout" "1208_50" 1
"757" "BrookTrout" "12081_20" 1
"758" "BrookTrout" "12082_6" 1
"759" "BrookTrout" "12084_47" 1
"760" "BrookTrout" "12085_65" 1
"761" "BrookTrout" "12085_9" 1
"762" "BrookTrout" "12086_20" 1
"763" "BrookTrout" "12103_12" 1
"764" "BrookTrout" "12107_18" 1
"765" "BrookTrout" "12107_48" 1
"766" "BrookTrout" "12110_52" 1
"767" "BrookTrout" "12110_56" 1
"768" "BrookTrout" "12127_46" 1
"769" "BrookTrout" "1214_30" 1
"770" "BrookTrout" "12146_21" 1
"771" "BrookTrout" "12146_64" 1
"772" "BrookTrout" "12148_22" 1
"773" "BrookTrout" "12152_31" 1
"774" "BrookTrout" "12152_44" 1
"775" "BrookTrout" "12156_39" 1
"776" "BrookTrout" "12158_25" 1
"777" "BrookTrout" "12158_42" 1
"778" "BrookTrout" "12158_60" 1
"779" "BrookTrout" "12162_29" 1
"780" "BrookTrout" "12162_32" 1
"781" "BrookTrout" "12176_36" 1
"782" "BrookTrout" "12176_58" 1
"783" "BrookTrout" "1219_57" 1
"784" "BrookTrout" "12192_15" 1
"785" "BrookTrout" "12192_37" 1
"786" "BrookTrout" "12208_20" 1
"787" "BrookTrout" "12208_35" 1
"788" "BrookTrout" "12213_53" 1
"789" "BrookTrout" "12219_51" 1
"790" "BrookTrout" "12226_16" 1
"791" "BrookTrout" "12229_53" 1
"792" "BrookTrout" "1223_42" 1
"793" "BrookTrout" "12238_36" 1
"794" "BrookTrout" "12239_6" 1
"795" "BrookTrout" "12244_11" 1
"796" "BrookTrout" "12247_9" 1
"797" "BrookTrout" "12253_61" 1
"798" "BrookTrout" "12254_8" 1
"799" "BrookTrout" "12262_40" 1
"800" "BrookTrout" "12262_52" 1
"801" "BrookTrout" "12279_21" 1
"802" "BrookTrout" "12280_32" 1
"803" "BrookTrout" "12282_63" 1
"804" "BrookTrout" "12284_12" 1
"805" "BrookTrout" "12284_23" 1
"806" "BrookTrout" "12287_21" 1
"807" "BrookTrout" "12288_48" 1
"808" "BrookTrout" "12293_10" 1
"809" "BrookTrout" "12295_23" 1
"810" "BrookTrout" "12295_43" 1
"811" "BrookTrout" "12296_58" 1
"812" "BrookTrout" "12298_65" 1
"813" "BrookTrout" "12301_23" 1
"814" "BrookTrout" "12302_16" 1
"815" "BrookTrout" "12302_60" 1
"816" "BrookTrout" "12302_65" 1
"817" "BrookTrout" "12303_14" 1
"818" "BrookTrout" "12303_8" 1
"819" "BrookTrout" "12304_52" 1
"820" "BrookTrout" "12304_65" 1
"821" "BrookTrout" "12309_11" 1
"822" "BrookTrout" "1231_63" 1
"823" "BrookTrout" "1231_64" 1
"824" "BrookTrout" "1231_65" 1
"825" "BrookTrout" "12314_61" 1
"826" "BrookTrout" "12317_37" 1
"827" "BrookTrout" "12318_62" 1
"828" "BrookTrout" "12319_13" 1
"829" "BrookTrout" "12319_22" 1
"830" "BrookTrout" "12327_63" 1
"831" "BrookTrout" "12328_62" 1
"832" "BrookTrout" "12330_40" 1
"833" "BrookTrout" "12332_31" 1
"834" "BrookTrout" "12333_52" 1
"835" "BrookTrout" "12333_62" 1
"836" "BrookTrout" "12341_20" 1
"837" "BrookTrout" "12341_36" 1
"838" "BrookTrout" "12341_54" 1
"839" "BrookTrout" "12347_12" 1
"840" "BrookTrout" "12349_55" 1
"841" "BrookTrout" "1235_36" 1
"842" "BrookTrout" "12352_20" 1
"843" "BrookTrout" "12359_62" 1
"844" "BrookTrout" "12359_63" 1
"845" "BrookTrout" "12359_64" 1
"846" "BrookTrout" "12359_65" 1
"847" "BrookTrout" "12363_44" 1
"848" "BrookTrout" "12365_26" 1
"849" "BrookTrout" "12369_22" 1
"850" "BrookTrout" "1237_38" 1
"851" "BrookTrout" "12372_56" 1
"852" "BrookTrout" "12374_55" 1
"853" "BrookTrout" "12383_24" 1
"854" "BrookTrout" "12383_59" 1
"855" "BrookTrout" "12386_60" 1
"856" "BrookTrout" "12386_62" 1
"857" "BrookTrout" "12386_63" 1
"858" "BrookTrout" "12386_64" 1
"859" "BrookTrout" "12386_65" 1
"860" "BrookTrout" "12390_47" 1
"861" "BrookTrout" "12401_43" 1
"862" "BrookTrout" "12402_19" 1
"863" "BrookTrout" "12409_17" 1
"864" "BrookTrout" "12413_23" 1
"865" "BrookTrout" "12414_50" 1
"866" "BrookTrout" "1243_59" 1
"867" "BrookTrout" "12430_37" 1
"868" "BrookTrout" "12432_63" 1
"869" "BrookTrout" "12433_42" 1
"870" "BrookTrout" "12433_63" 1
"871" "BrookTrout" "12440_48" 1
"872" "BrookTrout" "12443_21" 1
"873" "BrookTrout" "12445_9" 1
"874" "BrookTrout" "12446_30" 1
"875" "BrookTrout" "12448_12" 1
"876" "BrookTrout" "12448_13" 1
"877" "BrookTrout" "12455_23" 1
"878" "BrookTrout" "12459_41" 1
"879" "BrookTrout" "12460_25" 1
"880" "BrookTrout" "12468_21" 1
"881" "BrookTrout" "12471_33" 1
"882" "BrookTrout" "12478_59" 1
"883" "BrookTrout" "12480_17" 1
"884" "BrookTrout" "12480_25" 1
"885" "BrookTrout" "12482_23" 1
"886" "BrookTrout" "12487_63" 1
"887" "BrookTrout" "12501_21" 1
"888" "BrookTrout" "12503_10" 1
"889" "BrookTrout" "12506_52" 1
"890" "BrookTrout" "12508_44" 1
"891" "BrookTrout" "12509_63" 1
"892" "BrookTrout" "12509_64" 1
"893" "BrookTrout" "12509_65" 1
"894" "BrookTrout" "12513_10" 1
"895" "BrookTrout" "12516_52" 1
"896" "BrookTrout" "12517_23" 1
"897" "BrookTrout" "12526_27" 1
"898" "BrookTrout" "12526_30" 1
"899" "BrookTrout" "12526_9" 1
"900" "BrookTrout" "12534_16" 1
"901" "BrookTrout" "12534_43" 1
"902" "BrookTrout" "12538_8" 1
"903" "BrookTrout" "1255_41" 1
"904" "BrookTrout" "1255_45" 1
"905" "BrookTrout" "1255_60" 1
"906" "BrookTrout" "1255_61" 1
"907" "BrookTrout" "12550_38" 1
"908" "BrookTrout" "12554_34" 1
"909" "BrookTrout" "12554_49" 1
"910" "BrookTrout" "12556_40" 1
"911" "BrookTrout" "12562_40" 1
"912" "BrookTrout" "12565_17" 1
"913" "BrookTrout" "1257_30" 1
"914" "BrookTrout" "12570_35" 1
"915" "BrookTrout" "12570_39" 1
"916" "BrookTrout" "12576_39" 1
"917" "BrookTrout" "12576_62" 1
"918" "BrookTrout" "12576_63" 1
"919" "BrookTrout" "12576_64" 1
"920" "BrookTrout" "12576_65" 1
"921" "BrookTrout" "12577_39" 1
"922" "BrookTrout" "12581_26" 1
"923" "BrookTrout" "12581_34" 1
"924" "BrookTrout" "12583_30" 1
"925" "BrookTrout" "12590_65" 1
"926" "BrookTrout" "12592_37" 1
"927" "BrookTrout" "12593_23" 1
"928" "BrookTrout" "12594_51" 1
"929" "BrookTrout" "12595_65" 1
"930" "BrookTrout" "12597_18" 1
"931" "BrookTrout" "12597_9" 1
"932" "BrookTrout" "1260_65" 1
"933" "BrookTrout" "1261_40" 1
"934" "BrookTrout" "12610_48" 1
"935" "BrookTrout" "12612_62" 1
"936" "BrookTrout" "12612_64" 1
"937" "BrookTrout" "12617_18" 1
"938" "BrookTrout" "1262_57" 1
"939" "BrookTrout" "1262_60" 1
"940" "BrookTrout" "1262_62" 1
"941" "BrookTrout" "1262_63" 1
"942" "BrookTrout" "1262_65" 1
"943" "BrookTrout" "12623_32" 1
"944" "BrookTrout" "12625_42" 1
"945" "BrookTrout" "12628_11" 1
"946" "BrookTrout" "12628_50" 1
"947" "BrookTrout" "12633_23" 1
"948" "BrookTrout" "12643_46" 1
"949" "BrookTrout" "12644_15" 1
"950" "BrookTrout" "12649_18" 1
"951" "BrookTrout" "1265_60" 1
"952" "BrookTrout" "12665_62" 1
"953" "BrookTrout" "12677_18" 1
"954" "BrookTrout" "1268_38" 1
"955" "BrookTrout" "1268_52" 1
"956" "BrookTrout" "1268_65" 1
"957" "BrookTrout" "12680_17" 1
"958" "BrookTrout" "12680_19" 1
"959" "BrookTrout" "12680_27" 1
"960" "BrookTrout" "12680_42" 1
"961" "BrookTrout" "12680_61" 1
"962" "BrookTrout" "12687_34" 1
"963" "BrookTrout" "12688_12" 1
"964" "BrookTrout" "12689_28" 1
"965" "BrookTrout" "12692_35" 1
"966" "BrookTrout" "12693_50" 1
"967" "BrookTrout" "12694_32" 1
"968" "BrookTrout" "12694_56" 1
"969" "BrookTrout" "12695_49" 1
"970" "BrookTrout" "12695_8" 1
"971" "BrookTrout" "12697_44" 1
"972" "BrookTrout" "12699_13" 1
"973" "BrookTrout" "12700_52" 1
"974" "BrookTrout" "12700_54" 1
"975" "BrookTrout" "12703_49" 1
"976" "BrookTrout" "12704_6" 1
"977" "BrookTrout" "12705_24" 1
"978" "BrookTrout" "12715_25" 1
"979" "BrookTrout" "12715_43" 1
"980" "BrookTrout" "12715_48" 1
"981" "BrookTrout" "12718_29" 1
"982" "BrookTrout" "12724_18" 1
"983" "BrookTrout" "12729_22" 1
"984" "BrookTrout" "12731_58" 1
"985" "BrookTrout" "12740_52" 1
"986" "BrookTrout" "12751_55" 1
"987" "BrookTrout" "12754_33" 1
"988" "BrookTrout" "12760_54" 1
"989" "BrookTrout" "12761_60" 1
"990" "BrookTrout" "12765_59" 1
"991" "BrookTrout" "12774_64" 1
"992" "BrookTrout" "12778_25" 1
"993" "BrookTrout" "12778_60" 1
"994" "BrookTrout" "1278_61" 1
"995" "BrookTrout" "1278_62" 1
"996" "BrookTrout" "12780_35" 1
"997" "BrookTrout" "12781_43" 1
"998" "BrookTrout" "12781_53" 1
"999" "BrookTrout" "12781_9" 1
"1000" "BrookTrout" "12783_64" 1
"1001" "BrookTrout" "12784_62" 1
"1002" "BrookTrout" "12784_8" 1
"1003" "BrookTrout" "12786_44" 1
"1004" "BrookTrout" "12786_47" 1
"1005" "BrookTrout" "12786_48" 1
"1006" "BrookTrout" "12788_24" 1
"1007" "BrookTrout" "12789_19" 1
"1008" "BrookTrout" "12789_55" 1
"1009" "BrookTrout" "12792_51" 1
"1010" "BrookTrout" "12793_56" 1
"1011" "BrookTrout" "12793_58" 1
"1012" "BrookTrout" "12795_13" 1
"1013" "BrookTrout" "12795_20" 1
"1014" "BrookTrout" "12797_59" 1
"1015" "BrookTrout" "128_10" 1
"1016" "BrookTrout" "128_49" 1
"1017" "BrookTrout" "128_9" 1
"1018" "BrookTrout" "12800_7" 1
"1019" "BrookTrout" "12802_33" 1
"1020" "BrookTrout" "12804_53" 1
"1021" "BrookTrout" "12807_14" 1
"1022" "BrookTrout" "12807_15" 1
"1023" "BrookTrout" "12807_61" 1
"1024" "BrookTrout" "12812_21" 1
"1025" "BrookTrout" "12822_46" 1
"1026" "BrookTrout" "12844_62" 1
"1027" "BrookTrout" "12858_51" 1
"1028" "BrookTrout" "12859_47" 1
"1029" "BrookTrout" "1286_26" 1
"1030" "BrookTrout" "12867_38" 1
"1031" "BrookTrout" "12880_20" 1
"1032" "BrookTrout" "12880_27" 1
"1033" "BrookTrout" "12880_32" 1
"1034" "BrookTrout" "12880_58" 1
"1035" "BrookTrout" "12880_65" 1
"1036" "BrookTrout" "12882_9" 1
"1037" "BrookTrout" "12890_35" 1
"1038" "BrookTrout" "12890_64" 1
"1039" "BrookTrout" "12896_17" 1
"1040" "BrookTrout" "12902_57" 1
"1041" "BrookTrout" "12906_13" 1
"1042" "BrookTrout" "12906_32" 1
"1043" "BrookTrout" "12906_41" 1
"1044" "BrookTrout" "12906_43" 1
"1045" "BrookTrout" "12906_49" 1
"1046" "BrookTrout" "12906_57" 1
"1047" "BrookTrout" "12908_44" 1
"1048" "BrookTrout" "12911_10" 1
"1049" "BrookTrout" "12911_12" 1
"1050" "BrookTrout" "12920_32" 1
"1051" "BrookTrout" "12926_15" 1
"1052" "BrookTrout" "12930_9" 1
"1053" "BrookTrout" "12933_11" 1
"1054" "BrookTrout" "12933_20" 1
"1055" "BrookTrout" "12938_51" 1
"1056" "BrookTrout" "12939_11" 1
"1057" "BrookTrout" "1294_44" 1
"1058" "BrookTrout" "12940_65" 1
"1059" "BrookTrout" "12944_53" 1
"1060" "BrookTrout" "12944_55" 1
"1061" "BrookTrout" "12944_6" 1
"1062" "BrookTrout" "12945_27" 1
"1063" "BrookTrout" "12946_41" 1
"1064" "BrookTrout" "12958_17" 1
"1065" "BrookTrout" "12958_62" 1
"1066" "BrookTrout" "12960_12" 1
"1067" "BrookTrout" "12962_45" 1
"1068" "BrookTrout" "12962_64" 1
"1069" "BrookTrout" "12963_34" 1
"1070" "BrookTrout" "1297_57" 1
"1071" "BrookTrout" "12973_18" 1
"1072" "BrookTrout" "12973_36" 1
"1073" "BrookTrout" "12977_6" 1
"1074" "BrookTrout" "12984_22" 1
"1075" "BrookTrout" "12984_34" 1
"1076" "BrookTrout" "12989_49" 1
"1077" "BrookTrout" "1299_38" 1
"1078" "BrookTrout" "1299_62" 1
"1079" "BrookTrout" "12990_54" 1
"1080" "BrookTrout" "12991_21" 1
"1081" "BrookTrout" "12994_49" 1
"1082" "BrookTrout" "12995_29" 1
"1083" "BrookTrout" "12998_7" 1
"1084" "BrookTrout" "13012_23" 1
"1085" "BrookTrout" "13012_64" 1
"1086" "BrookTrout" "13014_29" 1
"1087" "BrookTrout" "13015_14" 1
"1088" "BrookTrout" "13017_12" 1
"1089" "BrookTrout" "13017_14" 1
"1090" "BrookTrout" "13019_51" 1
"1091" "BrookTrout" "13021_53" 1
"1092" "BrookTrout" "13024_8" 1
"1093" "BrookTrout" "13026_35" 1
"1094" "BrookTrout" "13034_19" 1
"1095" "BrookTrout" "13036_28" 1
"1096" "BrookTrout" "13036_49" 1
"1097" "BrookTrout" "13037_8" 1
"1098" "BrookTrout" "13038_28" 1
"1099" "BrookTrout" "13038_60" 1
"1100" "BrookTrout" "13039_53" 1
"1101" "BrookTrout" "1304_35" 1
"1102" "BrookTrout" "1304_58" 1
"1103" "BrookTrout" "13040_46" 1
"1104" "BrookTrout" "13048_45" 1
"1105" "BrookTrout" "13050_41" 1
"1106" "BrookTrout" "13059_49" 1
"1107" "BrookTrout" "13061_17" 1
"1108" "BrookTrout" "13062_27" 1
"1109" "BrookTrout" "13064_9" 1
"1110" "BrookTrout" "13065_49" 1
"1111" "BrookTrout" "13066_65" 1
"1112" "BrookTrout" "1307_57" 1
"1113" "BrookTrout" "13076_35" 1
"1114" "BrookTrout" "13081_19" 1
"1115" "BrookTrout" "13081_26" 1
"1116" "BrookTrout" "13081_54" 1
"1117" "BrookTrout" "13083_17" 1
"1118" "BrookTrout" "13085_52" 1
"1119" "BrookTrout" "13087_49" 1
"1120" "BrookTrout" "13088_50" 1
"1121" "BrookTrout" "13088_59" 1
"1122" "BrookTrout" "13102_62" 1
"1123" "BrookTrout" "13110_49" 1
"1124" "BrookTrout" "13124_55" 1
"1125" "BrookTrout" "13125_33" 1
"1126" "BrookTrout" "13125_45" 1
"1127" "BrookTrout" "13125_48" 1
"1128" "BrookTrout" "13133_19" 1
"1129" "BrookTrout" "13139_46" 1
"1130" "BrookTrout" "1314_30" 1
"1131" "BrookTrout" "13145_12" 1
"1132" "BrookTrout" "13145_41" 1
"1133" "BrookTrout" "13148_16" 1
"1134" "BrookTrout" "1315_44" 1
"1135" "BrookTrout" "1315_63" 1
"1136" "BrookTrout" "13151_12" 1
"1137" "BrookTrout" "13158_62" 1
"1138" "BrookTrout" "1316_48" 1
"1139" "BrookTrout" "13166_11" 1
"1140" "BrookTrout" "13167_12" 1
"1141" "BrookTrout" "13167_42" 1
"1142" "BrookTrout" "13167_46" 1
"1143" "BrookTrout" "13169_6" 1
"1144" "BrookTrout" "13174_64" 1
"1145" "BrookTrout" "13174_65" 1
"1146" "BrookTrout" "13181_18" 1
"1147" "BrookTrout" "13184_41" 1
"1148" "BrookTrout" "13184_59" 1
"1149" "BrookTrout" "13198_51" 1
"1150" "BrookTrout" "13198_60" 1
"1151" "BrookTrout" "13202_44" 1
"1152" "BrookTrout" "13204_25" 1
"1153" "BrookTrout" "13215_16" 1
"1154" "BrookTrout" "13217_36" 1
"1155" "BrookTrout" "13218_30" 1
"1156" "BrookTrout" "13222_12" 1
"1157" "BrookTrout" "13225_17" 1
"1158" "BrookTrout" "13226_49" 1
"1159" "BrookTrout" "13235_25" 1
"1160" "BrookTrout" "13235_45" 1
"1161" "BrookTrout" "13243_23" 1
"1162" "BrookTrout" "13243_61" 1
"1163" "BrookTrout" "13247_10" 1
"1164" "BrookTrout" "13258_50" 1
"1165" "BrookTrout" "1326_38" 1
"1166" "BrookTrout" "13270_29" 1
"1167" "BrookTrout" "13279_51" 1
"1168" "BrookTrout" "13279_60" 1
"1169" "BrookTrout" "13285_44" 1
"1170" "BrookTrout" "13285_63" 1
"1171" "BrookTrout" "13289_62" 1
"1172" "BrookTrout" "13289_64" 1
"1173" "BrookTrout" "13289_65" 1
"1174" "BrookTrout" "1329_50" 1
"1175" "BrookTrout" "13290_54" 1
"1176" "BrookTrout" "13297_27" 1
"1177" "BrookTrout" "13297_62" 1
"1178" "BrookTrout" "13298_56" 1
"1179" "BrookTrout" "13305_33" 1
"1180" "BrookTrout" "13305_46" 1
"1181" "BrookTrout" "13309_63" 1
"1182" "BrookTrout" "13311_39" 1
"1183" "BrookTrout" "13315_17" 1
"1184" "BrookTrout" "13315_29" 1
"1185" "BrookTrout" "13320_13" 1
"1186" "BrookTrout" "13322_17" 1
"1187" "BrookTrout" "13324_22" 1
"1188" "BrookTrout" "1333_38" 1
"1189" "BrookTrout" "1333_44" 1
"1190" "BrookTrout" "13331_23" 1
"1191" "BrookTrout" "1334_45" 1
"1192" "BrookTrout" "1334_63" 1
"1193" "BrookTrout" "13341_21" 1
"1194" "BrookTrout" "1335_33" 1
"1195" "BrookTrout" "1335_36" 1
"1196" "BrookTrout" "1335_61" 1
"1197" "BrookTrout" "13354_62" 1
"1198" "BrookTrout" "13364_21" 1
"1199" "BrookTrout" "13364_65" 1
"1200" "BrookTrout" "13366_65" 1
"1201" "BrookTrout" "13374_13" 1
"1202" "BrookTrout" "13374_14" 1
"1203" "BrookTrout" "13378_53" 1
"1204" "BrookTrout" "13388_34" 1
"1205" "BrookTrout" "13392_50" 1
"1206" "BrookTrout" "13397_16" 1
"1207" "BrookTrout" "13404_32" 1
"1208" "BrookTrout" "13406_25" 1
"1209" "BrookTrout" "13407_43" 1
"1210" "BrookTrout" "13407_8" 1
"1211" "BrookTrout" "1341_46" 1
"1212" "BrookTrout" "13414_22" 1
"1213" "BrookTrout" "13414_35" 1
"1214" "BrookTrout" "13416_27" 1
"1215" "BrookTrout" "13416_65" 1
"1216" "BrookTrout" "13419_26" 1
"1217" "BrookTrout" "13419_56" 1
"1218" "BrookTrout" "13420_22" 1
"1219" "BrookTrout" "13422_29" 1
"1220" "BrookTrout" "13425_37" 1
"1221" "BrookTrout" "13428_24" 1
"1222" "BrookTrout" "13428_35" 1
"1223" "BrookTrout" "13428_60" 1
"1224" "BrookTrout" "1343_27" 1
"1225" "BrookTrout" "13431_32" 1
"1226" "BrookTrout" "13434_49" 1
"1227" "BrookTrout" "13434_51" 1
"1228" "BrookTrout" "13434_53" 1
"1229" "BrookTrout" "13434_54" 1
"1230" "BrookTrout" "13434_63" 1
"1231" "BrookTrout" "13434_64" 1
"1232" "BrookTrout" "13434_65" 1
"1233" "BrookTrout" "13435_33" 1
"1234" "BrookTrout" "13437_45" 1
"1235" "BrookTrout" "13438_6" 1
"1236" "BrookTrout" "13446_52" 1
"1237" "BrookTrout" "13447_44" 1
"1238" "BrookTrout" "13454_14" 1
"1239" "BrookTrout" "13454_31" 1
"1240" "BrookTrout" "13454_37" 1
"1241" "BrookTrout" "1346_10" 1
"1242" "BrookTrout" "13460_32" 1
"1243" "BrookTrout" "13467_26" 1
"1244" "BrookTrout" "13473_18" 1
"1245" "BrookTrout" "13479_11" 1
"1246" "BrookTrout" "13482_25" 1
"1247" "BrookTrout" "13483_27" 1
"1248" "BrookTrout" "13483_29" 1
"1249" "BrookTrout" "13484_14" 1
"1250" "BrookTrout" "13485_46" 1
"1251" "BrookTrout" "135_29" 1
"1252" "BrookTrout" "1351_34" 1
"1253" "BrookTrout" "1351_39" 1
"1254" "BrookTrout" "13511_39" 1
"1255" "BrookTrout" "13512_55" 1
"1256" "BrookTrout" "13513_50" 1
"1257" "BrookTrout" "13513_52" 1
"1258" "BrookTrout" "13517_18" 1
"1259" "BrookTrout" "13517_20" 1
"1260" "BrookTrout" "13527_31" 1
"1261" "BrookTrout" "13527_33" 1
"1262" "BrookTrout" "13536_64" 1
"1263" "BrookTrout" "13544_14" 1
"1264" "BrookTrout" "13544_42" 1
"1265" "BrookTrout" "13545_41" 1
"1266" "BrookTrout" "13545_64" 1
"1267" "BrookTrout" "13548_17" 1
"1268" "BrookTrout" "13550_12" 1
"1269" "BrookTrout" "13552_31" 1
"1270" "BrookTrout" "1356_16" 1
"1271" "BrookTrout" "1356_21" 1
"1272" "BrookTrout" "1356_55" 1
"1273" "BrookTrout" "13561_46" 1
"1274" "BrookTrout" "13562_58" 1
"1275" "BrookTrout" "13568_27" 1
"1276" "BrookTrout" "13571_26" 1
"1277" "BrookTrout" "13576_13" 1
"1278" "BrookTrout" "13576_42" 1
"1279" "BrookTrout" "13576_9" 1
"1280" "BrookTrout" "13578_10" 1
"1281" "BrookTrout" "13579_10" 1
"1282" "BrookTrout" "13579_15" 1
"1283" "BrookTrout" "13579_53" 1
"1284" "BrookTrout" "13579_7" 1
"1285" "BrookTrout" "13581_60" 1
"1286" "BrookTrout" "13581_63" 1
"1287" "BrookTrout" "13581_64" 1
"1288" "BrookTrout" "13581_65" 1
"1289" "BrookTrout" "13585_16" 1
"1290" "BrookTrout" "13588_36" 1
"1291" "BrookTrout" "13589_16" 1
"1292" "BrookTrout" "13600_44" 1
"1293" "BrookTrout" "13600_53" 1
"1294" "BrookTrout" "13610_46" 1
"1295" "BrookTrout" "13614_34" 1
"1296" "BrookTrout" "13615_26" 1
"1297" "BrookTrout" "13615_36" 1
"1298" "BrookTrout" "13615_39" 1
"1299" "BrookTrout" "13615_53" 1
"1300" "BrookTrout" "13617_53" 1
"1301" "BrookTrout" "13620_59" 1
"1302" "BrookTrout" "13632_18" 1
"1303" "BrookTrout" "13632_31" 1
"1304" "BrookTrout" "13635_7" 1
"1305" "BrookTrout" "13638_24" 1
"1306" "BrookTrout" "13639_53" 1
"1307" "BrookTrout" "13640_55" 1
"1308" "BrookTrout" "13646_11" 1
"1309" "BrookTrout" "13646_41" 1
"1310" "BrookTrout" "13647_33" 1
"1311" "BrookTrout" "13647_55" 1
"1312" "BrookTrout" "13648_25" 1
"1313" "BrookTrout" "13648_36" 1
"1314" "BrookTrout" "13653_48" 1
"1315" "BrookTrout" "13653_56" 1
"1316" "BrookTrout" "13653_6" 1
"1317" "BrookTrout" "13656_33" 1
"1318" "BrookTrout" "13661_61" 1
"1319" "BrookTrout" "13666_59" 1
"1320" "BrookTrout" "13670_15" 1
"1321" "BrookTrout" "13670_33" 1
"1322" "BrookTrout" "1368_19" 1
"1323" "BrookTrout" "13687_29" 1
"1324" "BrookTrout" "13689_46" 1
"1325" "BrookTrout" "13689_63" 1
"1326" "BrookTrout" "13698_21" 1
"1327" "BrookTrout" "13704_33" 1
"1328" "BrookTrout" "13709_14" 1
"1329" "BrookTrout" "13709_16" 1
"1330" "BrookTrout" "13709_19" 1
"1331" "BrookTrout" "1371_12" 1
"1332" "BrookTrout" "1371_60" 1
"1333" "BrookTrout" "1372_55" 1
"1334" "BrookTrout" "13724_65" 1
"1335" "BrookTrout" "13726_65" 1
"1336" "BrookTrout" "13730_37" 1
"1337" "BrookTrout" "13730_65" 1
"1338" "BrookTrout" "13740_52" 1
"1339" "BrookTrout" "13740_55" 1
"1340" "BrookTrout" "13743_53" 1
"1341" "BrookTrout" "13743_57" 1
"1342" "BrookTrout" "13744_33" 1
"1343" "BrookTrout" "13745_18" 1
"1344" "BrookTrout" "13751_48" 1
"1345" "BrookTrout" "13757_22" 1
"1346" "BrookTrout" "13759_9" 1
"1347" "BrookTrout" "1376_29" 1
"1348" "BrookTrout" "13772_39" 1
"1349" "BrookTrout" "13772_53" 1
"1350" "BrookTrout" "13776_21" 1
"1351" "BrookTrout" "13781_11" 1
"1352" "BrookTrout" "13781_40" 1
"1353" "BrookTrout" "13781_58" 1
"1354" "BrookTrout" "13785_39" 1
"1355" "BrookTrout" "13787_61" 1
"1356" "BrookTrout" "13794_48" 1
"1357" "BrookTrout" "13800_60" 1
"1358" "BrookTrout" "13800_65" 1
"1359" "BrookTrout" "13803_41" 1
"1360" "BrookTrout" "13803_44" 1
"1361" "BrookTrout" "13803_45" 1
"1362" "BrookTrout" "13804_35" 1
"1363" "BrookTrout" "13804_36" 1
"1364" "BrookTrout" "13804_56" 1
"1365" "BrookTrout" "13808_27" 1
"1366" "BrookTrout" "13808_44" 1
"1367" "BrookTrout" "13817_20" 1
"1368" "BrookTrout" "13817_60" 1
"1369" "BrookTrout" "13817_61" 1
"1370" "BrookTrout" "13819_23" 1
"1371" "BrookTrout" "1382_33" 1
"1372" "BrookTrout" "13820_43" 1
"1373" "BrookTrout" "13820_60" 1
"1374" "BrookTrout" "13822_47" 1
"1375" "BrookTrout" "13825_39" 1
"1376" "BrookTrout" "13826_12" 1
"1377" "BrookTrout" "13826_50" 1
"1378" "BrookTrout" "13840_63" 1
"1379" "BrookTrout" "13842_13" 1
